2017-12-26 13:26:37.946,-0.6,-0.63,-0.64,-0.67,-0.63,-0.52,-0.49,-0.48,-0.56,-0.61,-0.65,-0.7
2017-12-26 13:26:38.151,-0.69,-0.72,-0.72,-0.75,-0.72,-0.59,-0.58,-0.58,-0.65,-0.71,-0.74,-0.79
2017-12-26 13:26:38.363,-0.74,-0.76,-0.76,-0.8,-0.75,-0.63,-0.62,-0.61,-0.7,-0.75,-0.78,-0.84
2017-12-26 13:26:38.579,-0.77,-0.79,-0.79,-0.85,-0.79,-0.66,-0.66,-0.65,-0.74,-0.79,-0.83,-0.88
2017-12-26 13:26:38.779,-0.8,-0.81,-0.8,-0.86,-0.8,-0.67,-0.67,-0.66,-0.75,-0.8,-0.84,-0.89
2017-12-26 13:26:39.002,-0.83,-0.84,-0.84,-0.88,-0.83,-0.7,-0.7,-0.69,-0.77,-0.83,-0.86,-0.91
2017-12-26 13:26:39.233,-0.83,-0.84,-0.83,-0.89,-0.83,-0.7,-0.7,-0.69,-0.78,-0.83,-0.85,-0.91
2017-12-26 13:26:39.418,-0.84,-0.85,-0.84,-0.89,-0.84,-0.71,-0.7,-0.7,-0.77,-0.83,-0.86,-0.91
2017-12-26 13:26:39.634,-0.83,-0.85,-0.83,-0.89,-0.84,-0.71,-0.7,-0.7,-0.78,-0.84,-0.86,-0.92
2017-12-26 13:26:39.834,-0.83,-0.85,-0.83,-0.89,-0.83,-0.71,-0.7,-0.69,-0.78,-0.84,-0.86,-0.91
2017-12-26 13:26:40.05,-0.86,-0.88,-0.87,-0.92,-0.87,-0.74,-0.73,-0.73,-0.81,-0.87,-0.89,-0.95
2017-12-26 13:26:40.266,-0.81,-0.81,-0.8,-0.87,-0.8,-0.67,-0.67,-0.67,-0.76,-0.81,-0.84,-0.89
2017-12-26 13:26:40.483,-0.52,-0.47,-0.44,-0.57,-0.48,-0.34,-0.32,-0.32,-0.44,-0.48,-0.48,-0.57
2017-12-26 13:26:40.683,-0.46,-0.47,-0.45,-0.52,-0.46,-0.34,-0.31,-0.3,-0.41,-0.46,-0.48,-0.55
2017-12-26 13:26:40.905,-0.72,-0.78,-0.79,-0.78,-0.76,-0.65,-0.63,-0.61,-0.67,-0.75,-0.79,-0.84
2017-12-26 13:26:41.105,-0.78,-0.8,-0.8,-0.85,-0.8,-0.69,-0.67,-0.66,-0.74,-0.79,-0.83,-0.88
2017-12-26 13:26:41.321,-0.76,-0.76,-0.75,-0.81,-0.76,-0.63,-0.62,-0.62,-0.71,-0.76,-0.78,-0.84
2017-12-26 13:26:41.537,-0.72,-0.73,-0.72,-0.78,-0.72,-0.59,-0.59,-0.58,-0.67,-0.73,-0.75,-0.8
2017-12-26 13:26:41.738,-0.72,-0.72,-0.72,-0.77,-0.71,-0.59,-0.58,-0.57,-0.65,-0.71,-0.74,-0.8
2017-12-26 13:26:41.953,-0.7,-0.72,-0.71,-0.76,-0.71,-0.58,-0.56,-0.56,-0.64,-0.7,-0.73,-0.78
